Facility Number,Facility Name,HMIS,Province,District,Division,LOCATION,Sub-Location,Facility Type,Agency,Latitude,Longitude
10,ENGIRRGIR DISP,0,RIFT VALLEY,KAJIADO,CENTRAL,ISINYA,ENKIRIGIRRI,4,MOH,-1.738131,36.887361
85,WANDUMBI DISP,486,CENTRAL,NYERI,TETU,TETU,KARAIHU,4,MOH,-0.46819,36.8876
32,KIHOYA DISP,340,CENTRAL,MURANGA,MATHIOYA,RWATHIA,KIHOYA,4,MOH,-0.648649,36.88874
50,KINUNGA HEALTH CENTRE,491,CENTRAL,NYERI,TETU,TETU,KIGOGOINI,3,MOH,-0.441123,36.89
27,IHURURU DISP,455,CENTRAL,NYERI,TETU,MAHOYA,IHURURU,4,MOH,-0.412186,36.8907
6,GATHAITHI DISP,311,CENTRAL,MURANGA,KAHURO,MURARANDIA,GATHAITHIMURANGA,4,MOH,-0.740291,36.8923
24,KIGORO DISP,339,CENTRAL,THIKA,GATANGA,KIGORO,KIGORO,4,MOH,-0.853214,36.892312
13,GITARE DISP,3433,CENTRAL,THIKA,KAMWANGI,CHANIA,KIAMWANGIKAMWANGI,4,MOH,-0.942312,36.892321
50,KAMITI HEALTH CENTRE,136,NAIROBI,NAIROBI,KASARANI,KAHAWA,KAHAWA WEST/JUJA K,3,MOH,-1.1761,36.89342
169,KAMITI G.K. PRISON HOSPITAL,156,NAIROBI,NAIROBI,KASARANI,KAHAWA,KAHAWA WEST/JUJA K,9,MOH,-1.17611,36.89343
54,NGENDA HEALTH CENTRE,242,CENTRAL,THIKA,GATUNDU,KIAMWANGI,GATHAGE,3,MOH,-1.03185,36.8944
33,SOUTH HORR DISP,3069,RIFT VALLEY,SAMBURU,NYIRO,SOUTH HORR,SOUTH HORRSAMBU,4,MOH,2.12806,36.8956
46,MURARANDIA DISP,362,CENTRAL,MURANGA,KAHURO,MURARANDIA,MURARANDIA,4,MOH,-0.718632,36.8958
39,MBICHI DISP,2455,CENTRAL,THIKA,KAMWANGI,GITHOBOKONI,GATEITHIKA,4,MOH,-0.97027,36.895946
77,RURUGUTI DISP,3155,CENTRAL,NYERI,OTHAYA,IRIA-INI,KIANDEMI,4,MOH,-0.568548,36.8974
4,GIKOE DISP,315,CENTRAL,MARAGUA,KIGUMO,KINYONA,KAMUKABI,4,MOH,-0.761775,36.9013
33,KAGICHA DISP,4575,CENTRAL,NYERI,OTHAYA,CHINGA,MUMBUINI,4,MOH,-0.600901,36.902253
9,GATUNDU GENERAL SUB-DISTRICT HOSPITAL,250,CENTRAL,THIKA,GATUNDU,NGENDA,ITURU,1,MOH,-1.000232,36.902312
32,KIRWARA HEALTH CENTRE,383,CENTRAL,THIKA,KAMWANGI,CHANIA,NGORONGO,3,MOH,-0.923212,36.90321
56,NGORONGO HEALTH CENTRE,244,CENTRAL,THIKA,KAMWANGI,CHANIA,NGORONGO,3,MOH,-0.919681,36.9044
59,RUIRU HEALTH CENTRE,245,CENTRAL,THIKA,RUIRU,RUIRU,RUIRUTHIKA,3,MOH,-1.11779,36.9066
7,KIRIMON NYS DISP,4409,RIFT VALLEY,SAMBURU,LORROKI,KIRIMON,MUGURLORROKI,4,MOH,0.822004,36.9082
49,KIHUYO DISP,4374,CENTRAL,NYERI,MUNICIPALITY,MUKARO,KIHUYO,4,MOH,-0.381122,36.911123
62,KAYOLE HEALTH CENTRE,2636,NAIROBI,NAIROBI,EMBAKASI,KAYOLE,KAYOLE,3,MOH,-1.26649,36.91668
30,KIBUTHA DISP,337,CENTRAL,MURANGA,KANGEMA,KANYENYAINI,KIBUTHA,4,MOH,-0.698198,36.91892
17,GICHICHI SUB HEALTH CENTRE,489,CENTRAL,NYERI,OTHAYA,CHINGA,GICHICHENYERI,3,MOH,-0.57562,36.92429
32,KAGERE DISP,3151,CENTRAL,NYERI,OTHAYA,MAHIGA,KAMOKO,4,MOH,-0.516129,36.9261
37,MAILWA DISP,1524,RIFT VALLEY,KAJIADO,NAMANGA,MAILWA,MAILWA,4,MOH,-2.32574,36.9275
4,GATANGARA DISP,309,CENTRAL,MURANGA,KANGEMA,KANYENYAINI,KIBUTHA,4,MOH,-0.7,36.93
38,KAMOKO SUB HEALTH CENTRE,459,CENTRAL,NYERI,OTHAYA,MAHIGA,KAMOKO,3,MOH,-0.514689,36.931145
84,WAMAGANA HEALTH CENTRE,494,CENTRAL,NYERI,TETU,KARUNDU,KIANJOGUNYERI,3,MOH,-0.475806,36.9319
49,RWATHIA DISP,2712,CENTRAL,MURANGA,MATHIOYA,RWATHIA,RWATHIA,4,MOH,-0.659602,36.9328
57,MT. KENYA HOSPITAL,497,CENTRAL,NYERI,MUNICIPALITY,MUKARO,MAJENGONYERI,1,MOH,-0.42414,36.93414
46,KIAMUYA DISP,4373,CENTRAL,NYERI,OTHAYA,CHINGA,KAGONGONYERI,4,MOH,-0.576577,36.935586
4,ATHI RIVER PRISON DISP,0,RIFT VALLEY,KAJIADO,CENTRAL,KITENKELA,KITENKELA,4,MOH,-1.47463,36.9358
38,MAPARASHA DISP,2114,RIFT VALLEY,KAJIADO,MASHURU,MAPARASHA,OLMOLELIAN,4,MOH,-2.147983,36.936632
75,OTHAYA SUB-DISTRICT HOSPITAL,500,CENTRAL,NYERI,OTHAYA,IRIA-INI,KIAHAGU,1,MOH,-0.5399,36.93995
194,NAS DISP,109,NAIROBI,NAIROBI,EMBAKASI,EMBAKASI,EMBAKASINAIROBI,9,MOH,-1.30212,36.9401
11,ENKORIKA HEALTH CENTRE,1541,RIFT VALLEY,KAJIADO,CENTRAL,OLOBELIBEL,PELEWA,3,MOH,-1.9961,36.9407
45,KIAGUTHU DISP,3152,CENTRAL,NYERI,OTHAYA,CHINGA,KIAGUTHUCHINGA,4,MOH,-0.590991,36.946396
81,TOWN HEALTH CENTRE,493,CENTRAL,NYERI,MUNICIPALITY,MUKARO,MAJENGONYERI,3,MOH,-0.41983,36.94906
27,OROMODII DISP,3058,RIFT VALLEY,SAMBURU,WAMBA,NAIRIMIRIMO,SWARI,4,MOH,1.25412,36.95124
35,KIRIAINI DISP,345,CENTRAL,MURANGA,MATHIOYA,KIRU,KIRIAINIMURANGA,4,MOH,-0.59941,36.95155
26,MUTHERU DISP,363,CENTRAL,MARAGUA,KANDARA,RUCHU,GACHARAGEKANDARA,4,MOH,-0.817568,36.951802
24,KANJAMA DISP,2713,CENTRAL,MURANGA,MATHIOYA,KIRU,KANJAMA,4,MOH,-0.619082,36.9522
15,IGEGANIA HEALTH CENTRE,258,CENTRAL,THIKA,KAMWANGI,CHANIA,MUIRIGO,3,MOH,-0.982097,36.9528
48,NYAKIANGA DISP,369,CENTRAL,MURANGA,MATHIOYA,NJUMBI,NJUMBI,4,MOH,-0.63943,36.95746
73,NYERI PROVINCIAL GENERAL HOSP.,499,CENTRAL,NYERI,MUNICIPALITY,MUKARO,MAJENGONYERI,2,MOH,-0.42399,36.96113
8,KAGUTHI DISP,2710,CENTRAL,MARAGUA,KANDARA,ITHIRU,KAGUTHI,4,MOH,-0.881234,36.96123
5,GATANGA DISP,307,CENTRAL,THIKA,GATANGA,KIHUMBUINI,MUKARARA,4,MOH,-0.93125,36.96123
43,MUKARARA DISP,0,CENTRAL,THIKA,GATANGA,KIHUMBUINI,MUKARARA,4,MOH,-0.928727,36.9618
44,MUKURWE DISP,4537,CENTRAL,THIKA,GATANGA,KIHUMBUINI,MUKURWE/THUITA,4,MOH,-0.902312,36.96321
47,TIGITHI DISP,0,RIFT VALLEY,LAIKIPIA,LAMURIA,TIGITHI,MATANYALAIKIPIA,4,MOH,-0.032712,36.9636
19,MATANYA DISP,1695,RIFT VALLEY,LAIKIPIA,LAMURIA,TIGITHI,MATANYALAIKIPIA,4,MOH,-0.076315,36.963679
41,MUGUTHA HEALTH CENTRE,0,CENTRAL,THIKA,RUIRU,RUIRU,MUGUTHA,3,MOH,-1.14266,36.9686
23,KANGEMA HEALTH CENTRE,378,CENTRAL,MURANGA,KANGEMA,MUGURU,GAKIRA,3,MOH,-0.68709,36.97065
83,UNJIRU DISP,485,CENTRAL,NYERI,TETU,KARUNDU,UNJIRU,4,MOH,-0.49213,36.97123
47,MURIRANJAS SUB-DISTRICT HOSP.,394,CENTRAL,MURANGA,KAHURO,MUGOIRI,KAHURO,1,MOH,-0.74315,36.97306
25,KIHUMBUINI DISP,341,CENTRAL,THIKA,GATANGA,KIHUMBUINI,KIHUMBUINI,4,MOH,-0.922312,36.973212
15,KARIUA DISP,333,CENTRAL,MARAGUA,KANDARA,RUCHU,KARIUA,4,MOH,-0.83194,36.97549
16,GIATHENGE DISP,3561,CENTRAL,NYERI,OTHAYA,KARIMA,GURA,4,MOH,-0.532145,36.975528
90,ZAINA DISP,488,CENTRAL,NYERI,OTHAYA,KARIMA,WITIMA,4,MOH,-0.548387,36.9785
51,WAHUNDURA DISP,3398,CENTRAL,MURANGA,MATHIOYA,KAMACHARIA,KAMUNE,4,MOH,-0.591234,36.98123
54,OLGULULUI DISP,1528,RIFT VALLEY,KAJIADO,LOITOKITOK,LENKISM,OLGULULUI,4,MOH,-2.63376,36.9819
19,KAGUMOINI DISP,325,CENTRAL,MURANGA,MATHIOYA,KIRU,KAGUMOINIMURANGA,4,MOH,-0.620072,36.9821
89,WITIMA DISP,487,CENTRAL,NYERI,OTHAYA,KARIMA,WITIMA,4,MOH,-0.545046,36.982883
14,GATITU DISP,447,CENTRAL,NYERI,TETU,GAAKI,MUTATHIINI,4,MOH,-0.457437,36.9919
72,NJOKI DISP,479,CENTRAL,NYERI,MUKURWE-INI,GAKINDU,GAKINDUINI,4,MOH,-0.571122,36.992255
10,GATUNYU DISP,2711,CENTRAL,THIKA,GATANGA,GATANGA,MUGUMOINITHIKA,4,MOH,-0.962413,36.99231
18,JUJA FARM DISP,2429,CENTRAL,THIKA,RUIRU,JUJA,KOMO,4,MOH,-1.03231,36.992321
25,OLDONYIRO DISP,864,EASTERN,ISIOLO,OLDONYIRO,OL DONYIRO,LONKOPITO,4,MOH,0.649128,36.9938
9,EMUTOROKI DISP,4556,RIFT VALLEY,KAJIADO,MASHURU,MAPARASHA,EMOTOROKI,4,MOH,-2.29497,36.994148
4,BURGURET DISP,0,CENTRAL,NYERI,KIENI EAST,GAKAWA,GITHIMANYERI,4,MOH,-0.111224,37
48,KIGANJO MARKET DISP,466,CENTRAL,NYERI,MUNICIPALITY,KIGANJO,KIGANJONYERI,4,MOH,-0.37923,37.00315
78,SOUTH TETU DISP,3161,CENTRAL,NYERI,MUKURWE-INI,GIKONDI,KARINDI,4,MOH,-0.58243,37.006306
34,KIUNYU DISP,347,CENTRAL,THIKA,GATANGA,KIHUMBUINI,GITUAMBA/KIUNYU,4,MOH,-0.944557,37.0107
63,NAIROBI DISP,472,CENTRAL,NYERI,KIENI EAST,THIGU,THIRIGITU,4,MOH,-0.317568,37.01082
14,GITHURAI DISP,0,CENTRAL,THIKA,RUIRU,RUIRU,KIUU,4,MOH,-1.17885,37.0116
52,WANJENGI DISP,375,CENTRAL,MURANGA,KAHURO,WEITHAGA,WANJENGI,4,MOH,-0.724185,37.0117
11,GIKUI DISP,316,CENTRAL,MURANGA,KANGEMA,IYEGO,GIKUIMURANGA,4,MOH,-0.676591,37.014
2,GAKURWE DISP,306,CENTRAL,MURANGA,KIHARU,GATURI,GATHUKIINI,4,MOH,-0.627688,37.0161
14,KARITI DISP,2709,CENTRAL,MARAGUA,KANDARA,KAGUNDUINI,KARITI,4,MOH,-0.86633,37.01707
79,TAMBAYA DISP,3153,CENTRAL,NYERI,MUKURWE-INI,GAKINDU,RUTHANJI,4,MOH,-0.526577,37.017117
45,SWEET WATERS DISP,3835,RIFT VALLEY,LAIKIPIA,CENTRAL,MARURA,MARURA,4,MOH,0.018049,37.019244
18,GICHIRA HEALTH CENTRE,449,CENTRAL,NYERI,TETU,AGUTHI,GICHIRA,3,MOH,-0.471847,37.019369
65,NARO MORU SUB HEALTH CENTRE,474,CENTRAL,NYERI,KIENI EAST,NAROMORU,NAROMORU,3,MOH,-0.16667,37.02027
1,AGUTHI DISP,440,CENTRAL,NYERI,TETU,AGUTHI,GITITU,4,MOH,-0.501352,37.020721
16,GITUGI DISP,319,CENTRAL,MURANGA,MATHIOYA,GITUGI,GITUGIMURANGA,4,MOH,-0.655967,37.0255
9,GACHIKA DISP,3158,CENTRAL,NYERI,MUNICIPALITY,KIGANJO,GACHIKANYERI,4,MOH,-0.429054,37.026577
60,MURERU DISP,3150,CENTRAL,NYERI,KIENI EAST,GAKAWA,GITHIMANYERI,4,MOH,-0.123874,37.02793
26,ILPOLOSAT DISP,1520,RIFT VALLEY,KAJIADO,CENTRAL,ISINYA,ILPOLOSAT,4,MOH,-1.70993,37.028244
18,IRURI DISP,323,CENTRAL,MURANGA,MATHIOYA,KAMACHARIA,THUITAMURANGA,4,MOH,-0.596847,37.028378
37,KIROGO HEALTH CENTRE,381,CENTRAL,MURANGA,KAHURO,KAHUHIA,KIROGO,3,MOH,-0.71178,37.02947
25,ILMUTOROK DISP,0,RIFT VALLEY,KAJIADO,MASHURU,MAPARASHA,EMOTOROKI,4,MOH,-2.29505,37.0302
12,GATHIURU DISP,446,CENTRAL,NYERI,KIENI EAST,GAKAWA,GATHIURU,4,MOH,-0.07432,37.031124
28,NAARO DISP,367,CENTRAL,MARAGUA,KANDARA,MURUKA,NAARO,4,MOH,-0.93433,37.0322
12,KANDARA HEALTH CENTRE,377,CENTRAL,MARAGUA,KANDARA,MURUKA,GATITU/NGUTHIRU,3,MOH,-0.897239,37.038699
55,MERE DISP,469,CENTRAL,NYERI,KIENI EAST,KIAMATHAGE,MIRICHO,4,MOH,-0.131124,37.04213
0,MUTHITHI DISP,0,CENTRAL,MARAGUA,MARAGUA,ICHAGAKI,GIKOMORA,4,MOH,-0.801467,37.044121
59,MUKURWENI SUB-DISTRICT HOSP.,498,CENTRAL,NYERI,MUKURWE-INI,MUHITO,GATURIA,1,MOH,-0.55924,37.04464
61,MUTHUTHI-INI DISP,3810,CENTRAL,NYERI,MUKURWE-INI,GIKONDI,MUTHUTHIINI,4,MOH,-0.593694,37.053153
23,MURAMATI DISP,2390,RIFT VALLEY,LAIKIPIA,CENTRAL,DAIGA,NAIBOR,4,MOH,0.121427,37.0592
29,NGURUWENI DISP,368,CENTRAL,MARAGUA,KANDARA,GAICHANJIRU,NGURWE-INI,4,MOH,-0.87088,37.0593
25,MURUKA DISP,3414,CENTRAL,MARAGUA,KANDARA,MURUKA,MURUKA,4,MOH,-0.92799,37.05976
27,NANYUKI GK PRISON DISP,2307,RIFT VALLEY,LAIKIPIA,CENTRAL,NANYUKI,THINGITHU,4,MOH,0.017426,37.061102
28,ISLAND FARM DISP,456,CENTRAL,NYERI,KIENI EAST,NAROMORU,RONGAINYERI,4,MOH,-0.21134,37.061123
31,KINANIE DISP,4463,EASTERN,MACHAKOS,MAVOKO,LUKENYA,KINANIE,4,MOH,-1.412133,37.061235
8,GATHERU DISP,312,CENTRAL,MURANGA,KAHURO,KAHUHIA,GATHERU,4,MOH,-0.728944,37.0632
27,KIAMARA DISP,334,CENTRAL,MURANGA,KANGEMA,IYEGO,GACHARAIGU,4,MOH,-0.697581,37.0636
70,NGORANO HEALTH CENTRE,510,CENTRAL,NYERI,MATHIRA,NGORANO,HIRIGA,3,MOH,-0.409901,37.064189
34,KIRIA DISP,344,CENTRAL,MURANGA,KAHURO,MUGOIRI,KIRIAMURANGA,4,MOH,-0.767812,37.0672
26,NANYUKI DISTRICT HOSPITAL,1713,RIFT VALLEY,LAIKIPIA,CENTRAL,NANYUKI,MAJENGOLAIKIPIA,1,MOH,0.019,37.0709
75,JOY TOWN PRIMARY SCHOOL DISP,203,CENTRAL,THIKA,MUNICIPALITY,THIKA MUNICIPALITY,BIASHARA,9,MOH,-1.032332,37.071234
12,GITARO DISP,317,CENTRAL,MURANGA,KAHURO,MUGOIRI,GATUNDUMURANGA,4,MOH,-0.74295,37.07393
35,OL BOSOIT DISP,4400,RIFT VALLEY,LAIKIPIA,CENTRAL,NANYUKI,MAJENGOLAIKIPIA,4,MOH,0.016111,37.075622
23,MUGUMOINI DISP,358,CENTRAL,MARAGUA,MARAGUA,KAHUMBU,MUGUMOINIMARAG,4,MOH,-0.84768,37.0772
56,MIHUTI DISP,470,CENTRAL,NYERI,MUKURWE-INI,GIATHUGU,MIHUTINYERI,4,MOH,-0.565766,37.07748
62,THIKA DISTRICT HOSPITAL,256,CENTRAL,THIKA,MUNICIPALITY,THIKA MUNICIPALITY,MAJENGOTHIKA,1,MOH,-1.03678,37.0776
25,ICHAMARA DISP,453,CENTRAL,NYERI,MUKURWE-INI,GITHI,ICHAMARA,4,MOH,-0.54258,37.07877
10,GAKAWA DISP,3364,CENTRAL,NYERI,KIENI EAST,GAKAWA,KAHURURA,4,MOH,-0.041123,37.08
0,KAGUMOINI DISP,0,CENTRAL,MARAGUA,KANDARA,GAICHANJIRU,KAGUMOINIMARAGUA,4,MOH,-0.891818,37.080265
40,MITUMBIRI DISP,2462,CENTRAL,THIKA,KAKUZI,MITUMBIRI,THUTHUA,4,MOH,-1.012321,37.082312
23,HOMBE DISP,452,CENTRAL,NYERI,MATHIRA,RUGURU,SAGANANYERI,4,MOH,-0.354505,37.08784
42,MUGEKA HEALTH CENTRE,354,CENTRAL,MURANGA,KIHARU,GATURI,GEITWA/MUGEKA,3,MOH,-0.63969,37.09145
10,LATAKWENY DISP,3067,RIFT VALLEY,SAMBURU,BARAGOI,LATAKWENY,LATAKWENY,4,MOH,1.5724,37.0924
37,SWARI DISP,3060,RIFT VALLEY,SAMBURU,WAMBA,NAIRIMIRIMO,SWARI,4,MOH,1.16879,37.0928
83,THIKA SCHOOL FOR THE BLIND DISP,4751,CENTRAL,THIKA,MUNICIPALITY,THIKA MUNICIPALITY,BIASHARA,9,MOH,-1.042312,37.093231
62,MWERU DISPENSARY,507,CENTRAL,NYERI,MUKURWE-INI,GIATHUGU,MWERUNYERI,4,MOH,-0.602321,37.10231
39,KARABA DISP,460,CENTRAL,NYERI,MUKURWE-INI,GIKONDI,KARABANYERI,4,MOH,-0.628829,37.103604
29,ITIATI DISP,3145,CENTRAL,NYERI,MATHIRA,KONYU,ITIATI,4,MOH,-0.40991,37.107207
45,MUNYU HEALTH CENTRE,259,CENTRAL,THIKA,MUNICIPALITY,GATUANYAGA,MUNYU,3,MOH,-1.11553,37.1134
86,WARAZO HEALTH CENTRE,511,CENTRAL,NYERI,KIENI EAST,KABARU,KIRIMANYERI,3,MOH,-0.260355,37.11397
35,KAHURURA DISP,458,CENTRAL,NYERI,KIENI EAST,GAKAWA,KAHURURA,4,MOH,-0.052703,37.114415
37,KAMBURAINI DISP,3149,CENTRAL,NYERI,KIENI EAST,GAKAWA,KAHURURA,4,MOH,-0.052703,37.114415
28,KIANGOCHI DISP,335,CENTRAL,MURANGA,KIHARU,MBIRI,MUCHUNGUCHA,4,MOH,-0.760811,37.118469
66,NDATHI DISP,476,CENTRAL,NYERI,KIENI EAST,KABARU,NDATHI,4,MOH,-0.301354,37.11982
22,GUMBA DISP,451,CENTRAL,NYERI,MUKURWE-INI,RUTUNE,NGAMWA,4,MOH,-0.619394,37.125226
24,HOMEBASED DISP,0,CENTRAL,NYERI,MATHIRA,KARATINA,CHERU,4,MOH,-0.47851,37.12657
18,MARAGUA DISTRICT HOSPITAL RHTC,395,CENTRAL,MARAGUA,MARAGUA,NGINDA,GAKOIGO,1,MOH,-0.78693,37.12663
39,MASHURU HEALTH CENTRE,1545,RIFT VALLEY,KAJIADO,MASHURU,IMARORO,MASHURU,3,MOH,-2.10225,37.1275
41,KARATINA SUB-DISTRICT HOSPITAL,495,CENTRAL,NYERI,MATHIRA,KARATINA,CHERU,1,MOH,-0.47339,37.12943
76,RAGATI DISP,483,CENTRAL,NYERI,MATHIRA,MAGUTU,RAGATI,4,MOH,-0.461712,37.13176
75,SIMBA HEALTH CENTRE,1374,RIFT VALLEY,KAJIADO,MASHURU,IMARORO,MASHURU,3,MOH,-2.095045,37.132883
33,SABASABA SUB HEALTH CENTRE,373,CENTRAL,MARAGUA,MARAGUA,KAHUMBU,KANDANI,3,MOH,-0.87501,37.1361
67,NDIMAINI DISP,477,CENTRAL,NYERI,MATHIRA,KONYU,GAKUYUNYERI,4,MOH,-0.522523,37.137387
7,KALALU DISP,1692,RIFT VALLEY,LAIKIPIA,CENTRAL,DAIGA,UMANDE,4,MOH,0.078008,37.146
23,ILMARORO DISP,4555,RIFT VALLEY,KAJIADO,MASHURU,IMARORO,MASHURU,4,MOH,-2.08313,37.147352
11,GATEI DISP,445,CENTRAL,NYERI,MATHIRA,MAGUTU,GATEINYERI,4,MOH,-0.399909,37.148198
39,KIBIRIGWI DISP,285,CENTRAL,KIRINYAGA,NDIA,KIINE SOUTH,NYANGIO,4,MOH,-0.55638,37.1495
80,THANGATHI DISP,484,CENTRAL,NYERI,MUKURWE-INI,RUTUNE,MUTUNDU,4,MOH,-0.604505,37.153604
45,MURANGA DISTRICT HOSPITAL,393,CENTRAL,MURANGA,KIHARU,TOWNSHIP,KARURIMURANGA,1,MOH,-0.71587,37.15985
31,KIGETUINI DISP,338,CENTRAL,MURANGA,KIHARU,GATURI,KIMATHIMURANGA,4,MOH,-0.673212,37.162341
35,KIANJEGE DISP,283,CENTRAL,KIRINYAGA,NDIA,KIINE SOUTH,NYANGIO,4,MOH,-0.5883,37.1624
15,GATONDO DISP,4578,CENTRAL,NYERI,MATHIRA,IRIA-INI,KIAMWANGI,4,MOH,-0.43333,37.16667
34,KITANGANI DISP,4701,EASTERN,MACHAKOS,CENTRAL,KATHEKA KAI,KITANGA,4,MOH,-1.512321,37.172321
5,CHEHE DISP,444,CENTRAL,NYERI,MATHIRA,IRIA-INI,CHEHE,4,MOH,-0.440991,37.173874
10,KAMAHUHA DISP,328,CENTRAL,MARAGUA,MAKUYU,KAMAHUHA,KAMAHUHA,4,MOH,-0.84289,37.17814
3,DOLDOL HEALTH CENTRE,1703,RIFT VALLEY,LAIKIPIA,MUKOGONDO,MUKOGONDO,KURIKURI,3,MOH,0.397141,37.1829
30,ITUNDU DISP,3154,CENTRAL,NYERI,MATHIRA,IRIA-INI,CHEHE,4,MOH,-0.406532,37.18378
17,MAKUYU HEALTH CENTRE,384,CENTRAL,MARAGUA,MAKUYU,MAKUYU,MAKUYU,3,MOH,-0.89406,37.18661
68,ONTOLILI DISP,1157,EASTERN,CENTRAL MERU,FOREST,MT KENYA FOREST,MT KENYA FOREST2,4,MOH,-0.00004,37.1877
22,KAMBIRWA DISP,329,CENTRAL,MURANGA,KIHARU,GIKINDU,KAMBIRWA,4,MOH,-0.741239,37.1921
14,LODONGOKWE DISP,3059,RIFT VALLEY,SAMBURU,WAMBA,NGARONI,NGARONI,4,MOH,0.967432,37.1949
19,MARAGUA RIDGE HEALTH CENTRE,348,CENTRAL,MARAGUA,MARAGUA,MARAGUA RIDGE,MARAGUA RIDGE,3,MOH,-0.77,37.2
38,KIARAGANA DISP,284,CENTRAL,KIRINYAGA,NDIA,MUKURE,KANYOKORA,4,MOH,-0.51231,37.2035
33,KIANGAI DISP,281,CENTRAL,KIRINYAGA,NDIA,MUKURE,MUKURE,4,MOH,-0.48115,37.2073
20,MARANJAU GK PRISON DISP,361,CENTRAL,MARAGUA,MAKUYU,KAMBITI,MARANJAU,4,MOH,-0.803599,37.209983
67,MUA HILLS DISP,995,EASTERN,MACHAKOS,CENTRAL,MUA HILLS,MUA HILLS,4,MOH,-1.432321,37.212321
56,SAGANA H C,304,CENTRAL,KIRINYAGA,NDIA,KIINE SOUTH,SAGANAKIRINYAGA,3,MOH,-0.67113,37.2187
24,KANGARU HEALTH CENTRE,908,CENTRAL,KIRINYAGA,NDIA,MWERUA,MAITHARUI,3,MOH,-0.582134,37.221234
1,BARICHO HEALTH CENTRE,297,CENTRAL,KIRINYAGA,NDIA,MWERUA,KIANJANG'A,3,MOH,-0.563405,37.2305
43,KYAWALIA DISP,4462,EASTERN,MACHAKOS,KALAMA,LUMBWA,MUUMANDU,4,MOH,-1.672324,37.232312
63,MITABONI H C,1029,EASTERN,MACHAKOS,KATHIANI,MITABONI,MITABONI,3,MOH,-1.362324,37.232325
20,KAGUMO DISP,272,CENTRAL,KIRINYAGA,NDIA,MUTIRA,KABARINDIA,4,MOH,-0.47139,37.23641
4,DUKANA DISP,1051,EASTERN,MARSABIT,NORTH HORR,DUKANA,DUKANA,4,MOH,3.932321,37.242123
9,GATHAMBI DISP,265,CENTRAL,KIRINYAGA,CENTRAL,INOI,NDIMI,4,MOH,-0.48343,37.2483
11,KAMBITI DISP,3367,CENTRAL,MARAGUA,MAKUYU,KAMBITI,KAMBITIMARAGUA,4,MOH,-0.812354,37.25123
25,KATUMANI DISP,3564,EASTERN,MACHAKOS,CENTRAL,KIIMA KIMWE,KATOLONI,4,MOH,-1.542321,37.253113
14,KIPSING DISP,2353,EASTERN,ISIOLO,OLDONYIRO,KIPSING,KIPSING,4,MOH,0.563212,37.253212
73,MUTITU DISP,1002,EASTERN,MACHAKOS,CENTRAL,MUTITUNI,MUTITUNI,4,MOH,-1.442132,37.253232
18,LONGOPITO DISP,861,EASTERN,ISIOLO,OLDONYIRO,KIPSING,LENGURUMA,4,MOH,0.625596,37.2599
57,NYS YATTA DISP,2434,CENTRAL,THIKA,MUNICIPALITY,GATUANYAGA,NGOLIBA,4,MOH,-1.041232,37.263212
48,MACHAKOS APPROVED SCHOOL DISP,934,EASTERN,MACHAKOS,CENTRAL,MASAKU,MJINIMACHAKOS,4,MOH,-1.513232,37.263212
30,KIMUTWA SHC,1047,EASTERN,MACHAKOS,CENTRAL,KIMUTWA,KIMUTWA,3,MOH,-1.613212,37.263212
49,MACHAKOS DISTRICT HOSPITAL,1040,EASTERN,MACHAKOS,CENTRAL,MUMBUNI,UPPER KIANDANI,1,MOH,-1.502321,37.263232
78,NDONYO SABUK DISP,1007,EASTERN,MACHAKOS,MATUNGULU,KYANZAVI,KIANZABE,4,MOH,-1.182325,37.263233
51,MANANJA DISP,248,EASTERN,MACHAKOS,NDITHINI,MANANJA,MANANJA,4,MOH,-0.853262,37.263235
74,TIMAU HEALTH CENTRE,1177,EASTERN,CENTRAL MERU,TIMAU,NGUSISHI,MARITATI,3,MOH,0.110137,37.265
23,KANGAITA DISP,276,CENTRAL,KIRINYAGA,CENTRAL,KERUGOYA,KAGUYUCENTRAL,4,MOH,-0.48951,37.2719
90,THINU H C,1034,EASTERN,MACHAKOS,KATHIANI,MITABONI,THINU,3,MOH,-1.421233,37.272132
55,NGORIBA HEALTH CENTRE,223,CENTRAL,THIKA,MUNICIPALITY,GATUANYAGA,NGOLIBA,3,MOH,-1.04723,37.2776
30,KERUGOYA DISTRICT HOSPITAL,301,CENTRAL,KIRINYAGA,CENTRAL,KERUGOYA,KAGUYUCENTRAL,1,MOH,-0.50132,37.2805
81,NGULUNI DISP,1010,EASTERN,MACHAKOS,MATUNGULU,NGULUNI,NGULUNIMACHAKOS,4,MOH,-1.312325,37.282313
29,KIMITI DISP,4347,EASTERN,MACHAKOS,MATUNGULU,NGULUNI,NGULUNIMACHAKOS,4,MOH,-1.283232,37.282325
13,GATWE DISP,269,CENTRAL,KIRINYAGA,CENTRAL,KERUGOYA,KIMANDI,4,MOH,-0.46443,37.284
15,KALANDINI DISP,4267,EASTERN,MACHAKOS,MATUNGULU,KALANDINI,KALANDINI,4,MOH,-1.238,37.286
66,MIUMBUNI DISP,2439,EASTERN,MACHAKOS,KATHIANI,MITABONI,MIUMBUNI,4,MOH,-1.35287,37.2869
80,NGOLENI DISP,2577,EASTERN,MACHAKOS,KATHIANI,KATHIANI,NGOLENI,4,MOH,-1.39901,37.29
